REPORTING_YEAR,REGISTRY_ID,PGM_SYS_ACRNM,PGM_SYS_ID,POLLUTANT_NAME,ANNUAL_EMISSION,UNIT_OF_MEASURE,NEI_TYPE,NEI_HAP_VOC_FLAG
2015,110000450896,TRIS,71603TYSNF4601E,Copper compounds -- TRI,0.0,Pounds,,
2015,110000450896,TRIS,71603TYSNF4601E,Manganese compounds,0.0,Pounds,,
2015,110000450896,TRIS,71603TYSNF4601E,Zinc compounds,0.0,Pounds,,
2015,110046279095,TRIS,4725WSDDSF1661W,Lead,0.0,Pounds,,
2015,110000520375,TRIS,90670TCHMP9028D,"Certain glycol ethers, a limited set -- TRI",641.0,Pounds,,
2015,110000520375,TRIS,90670TCHMP9028D,Chlorine,1.0,Pounds,,
2015,110022815809,TRIS,02763CHCNC3LARS,Ammonia,0.0,Pounds,,
2015,110022815809,TRIS,02763CHCNC3LARS,Cadmium compounds ,11.0,Pounds,,
2015,110022815809,TRIS,02763CHCNC3LARS,Copper,0.0,Pounds,,
2015,110022815809,TRIS,02763CHCNC3LARS,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110022815809,TRIS,02763CHCNC3LARS,Silver compounds,59.0,Pounds,,
2015,110000356739,TRIS,30162BKRTCHWY41,Copper compounds -- TRI,4.9,Pounds,,
2015,110000356739,TRIS,30162BKRTCHWY41,Hydrochloric acid,2899.0,Pounds,,
2015,110000356739,TRIS,30162BKRTCHWY41,Lead compounds,92.1,Pounds,,
2015,110000356739,TRIS,30162BKRTCHWY41,Zinc compounds,3.1,Pounds,,
2015,110001224602,TRIS,16124MRCNS97MAI,Lead compounds,0.1,Pounds,,
2015,110001896440,TRIS,22514MRCNS16326,Lead compounds,0.1,Pounds,,
2015,110001276976,TRIS,21162MRCNS10300,Anthracene,1.1,Pounds,,
2015,110001276976,TRIS,21162MRCNS10300,Benzo[ghi]perylene,0.0,Pounds,,
2015,110001276976,TRIS,21162MRCNS10300,Dibenzofuran,10.8,Pounds,,
2015,110001276976,TRIS,21162MRCNS10300,Lead compounds,0.1,Pounds,,
2015,110001276976,TRIS,21162MRCNS10300,Naphthalene,122.0,Pounds,,
2015,110001276976,TRIS,21162MRCNS10300,Phenanthrene,3.5,Pounds,,
2015,110001276976,TRIS,21162MRCNS10300,Polycyclic aromatic compounds -- TRI,1.3,Pounds,,
2015,110031019001,TRIS,30102STHST2NDRS,Methanol,0.0,Pounds,,
2015,110031019001,TRIS,30102STHST2NDRS,Vinyl acetate,0.0,Pounds,,
2015,110010116169,TRIS,33610MGNMP67N56,Methanol,0.0,Pounds,,
2015,110010116169,TRIS,33610MGNMP67N56,Vinyl acetate,0.0,Pounds,,
2015,110020573636,TRIS,35007MGNMP166LN,Methanol,0.0,Pounds,,
2015,110020573636,TRIS,35007MGNMP166LN,Vinyl acetate,0.0,Pounds,,
2015,110009617094,TRIS,43219MGNMP3939E,Methanol,0.0,Pounds,,
2015,110009617094,TRIS,43219MGNMP3939E,Vinyl acetate,0.0,Pounds,,
2015,110006647076,TRIS,40361TWRMS7BYPA,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110037144426,TRIS,46041NTKPR741CU,Manganese,0.0,Pounds,,
2015,110037144426,TRIS,46041NTKPR741CU,Nickel,0.0,Pounds,,
2015,110015679773,TRIS,66219MGNMP15740,Methanol,0.0,Pounds,,
2015,110015679773,TRIS,66219MGNMP15740,Vinyl acetate,0.0,Pounds,,
2015,110002339791,TRIS,96013SRRPCHWY29,Dioxin and dioxin-like compounds -- TRI,0.0006794,Pounds,,
2015,110002339791,TRIS,96013SRRPCHWY29,Lead compounds,1.3,Pounds,,
2015,110000447268,TRIS,67801RFFNN500ET,Ammonia,255.0,Pounds,,
2015,110000447268,TRIS,67801RFFNN500ET,Manganese compounds,0.0,Pounds,,
2015,110000447268,TRIS,67801RFFNN500ET,Zinc compounds,255.0,Pounds,,
2015,110007754554,TRIS,19551RDNGLPOBOX,Aluminum,92.0,Pounds,,
2015,110007754554,TRIS,19551RDNGLPOBOX,Chromium compounds -- TRI,111.0,Pounds,,
2015,110007754554,TRIS,19551RDNGLPOBOX,Copper,2.5,Pounds,,
2015,110007754554,TRIS,19551RDNGLPOBOX,Molybdenum trioxide,23.0,Pounds,,
2015,110007754554,TRIS,19551RDNGLPOBOX,Nickel,129.0,Pounds,,
2015,110007754554,TRIS,19551RDNGLPOBOX,Vanadium compounds,63.0,Pounds,,
2015,110000447945,TRIS,68522YNKHL3705S,Barium compounds -- TRI ,0.0,Pounds,,
2015,110000447945,TRIS,68522YNKHL3705S,Manganese compounds,0.0,Pounds,,
2015,110070253867,TRIS,1305WDVNCD6268E,Copper,0.0,Pounds,,
2015,110000373113,TRIS,37854FRTFLROANE,Hydrogen cyanide,2180.0,Pounds,,
2015,110000603650,TRIS,17026KYSTNCHEST,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110000408470,TRIS,48875CNTRL401EG,Copper compounds -- TRI,0.0,Pounds,,
2015,110000408470,TRIS,48875CNTRL401EG,Manganese compounds,0.0,Pounds,,
2015,110000408470,TRIS,48875CNTRL401EG,Zinc compounds,0.0,Pounds,,
2015,110000410617,TRIS,49423RPCLT473W1,Xylene,500.0,Pounds,,
2015,110000447776,TRIS,68352NDCTTE6MIH,Barium compounds -- TRI ,4.0,Pounds,,
2015,110000447776,TRIS,68352NDCTTE6MIH,Chromium compounds -- TRI,15.0,Pounds,,
2015,110000447776,TRIS,68352NDCTTE6MIH,Manganese compounds,62.0,Pounds,,
2015,110000356597,TRIS,30135CSTMB6551W,Styrene,6590.0,Pounds,,
2015,110000455748,TRIS,74601TTSPRBUILD,"Certain glycol ethers, a limited set -- TRI",30466.0,Pounds,,
2015,110038255134,TRIS,7505WNRCXX519HU,Hydrofluoric acid,0.0,Pounds,,
2015,110001823055,TRIS,60185MTKNT1725W,Lead compounds,0.25,Pounds,,
2015,110037148119,TRIS,82601KNFRV1461B,Polycyclic aromatic compounds -- TRI,0.21,Pounds,,
2015,110037143864,TRIS,59105KNFRV1927D,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110037143864,TRIS,59105KNFRV1927D,Polycyclic aromatic compounds -- TRI,0.12,Pounds,,
2015,110000767698,TRIS,50313FDSPC1877N,Zinc compounds,1.33,Pounds,,
2015,110012702593,TRIS,75134DGSSC2355W,2-Phenylphenol,0.0,Pounds,,
2015,110012702593,TRIS,75134DGSSC2355W,Diethanolamine,5.0,Pounds,,
2015,110012702593,TRIS,75134DGSSC2355W,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110067244075,TRIS,97062JRGNN11555,Copper compounds -- TRI,0.0,Pounds,,
2015,110067244075,TRIS,97062JRGNN11555,Lead compounds,0.0,Pounds,,
2015,110031019136,TRIS,59106JTLGR414HE,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110031019136,TRIS,59106JTLGR414HE,Polycyclic aromatic compounds -- TRI,0.24,Pounds,,
2015,110064852075,TRIS,9720WSMNDS27SET,Nickel,1.6,Pounds,,
2015,110039186109,TRIS,5975WSCSTF1198X,"4,4'-Isopropylidenediphenol",255.0,Pounds,,
2015,110039186109,TRIS,5975WSCSTF1198X,Chromium,58.0,Pounds,,
2015,110039186109,TRIS,5975WSCSTF1198X,Nickel,49.0,Pounds,,
2015,110002413656,TRIS,92071CSTMC10848,Styrene,2947.42,Pounds,,
2015,110000335860,TRIS,18966WRMNSCOUNT,Styrene,6879.0,Pounds,,
2015,110000458601,TRIS,75766WRMNSRT2BO,Styrene,8259.0,Pounds,,
2015,110000746257,TRIS,65708TYSNFKYLER,Chlorine,0.0,Pounds,,
2015,110000746257,TRIS,65708TYSNFKYLER,Peracetic acid,0.0,Pounds,,
2015,110000845435,TRIS,30501HRRSC2345M,Lead,0.2,Pounds,,
2015,110000845435,TRIS,30501HRRSC2345M,Copper,10.0,Pounds,,
2015,110000348080,TRIS,28043GNDST30PIN,Lead,0.0,Pounds,,
2015,110007355030,TRIS,30620HRRSNSTATE,Ammonia,15900.0,Pounds,,
2015,110007355030,TRIS,30620HRRSNSTATE,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110007355030,TRIS,30620HRRSNSTATE,Peracetic acid,0.0,Pounds,,
2015,110006674928,TRIS,08066RPRDCBILLI,Benzoyl chloride,0.0,Pounds,,
2015,110006674928,TRIS,08066RPRDCBILLI,Benzoyl peroxide,0.0,Pounds,,
2015,110006674928,TRIS,08066RPRDCBILLI,Diisocyanates -- TRI,255.0,Pounds,,
2015,110006674928,TRIS,08066RPRDCBILLI,Ethylene glycol,0.0,Pounds,,
2015,110006674928,TRIS,08066RPRDCBILLI,Formic acid,0.0,Pounds,,
2015,110006674928,TRIS,08066RPRDCBILLI,Toluene diisocyanate,500.0,Pounds,,
2015,110000381186,TRIS,42701DWCRN760HO,Methanol,12208.0,Pounds,,
2015,110001201832,TRIS,17972NDPND250RT,Di(2-ethylhexyl) phthalate,5.0,Pounds,,
2015,110054879690,TRIS,53916KRFTN419SO,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110054879690,TRIS,53916KRFTN419SO,Nitric acid,0.0,Pounds,,
2015,110000594884,TRIS,56470NVRSKHWY71,Chlorine,0.0,Pounds,,
2015,110000321535,TRIS,08312PCKCK838ND,"1,2,4-Trimethylbenzene",64.0,Pounds,,
2015,110000321535,TRIS,08312PCKCK838ND,Lead compounds,0.0,Pounds,,
2015,110000321535,TRIS,08312PCKCK838ND,Manganese compounds,0.0,Pounds,,
2015,110000499880,TRIS,30424KNGFNGEORG,Ammonia,17159.0,Pounds,,
2015,110000499880,TRIS,30424KNGFNGEORG,Formaldehyde,13166.0,Pounds,,
2015,110000499880,TRIS,30424KNGFNGEORG,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,Benzene,0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,Ethylbenzene,0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,Methanol,0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,Methyl tert-butyl ether,0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,Hexane,0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,Toluene,0.0,Pounds,,
2015,110000330794,TRIS,16046PRVSB321MA,Xylene,0.0,Pounds,,
2015,110012707721,TRIS,19007RBRNN701NW,Lead,0.0,Pounds,,
2015,110000354679,TRIS,29651HCHSTHOODR,"1,4-Dioxane",68.0,Pounds,,
2015,110000354679,TRIS,29651HCHSTHOODR,Acetaldehyde,31059.0,Pounds,,
2015,110001630290,TRIS,45505RMLYF195EL,Lead,0.0,Pounds,,
2015,110000354599,TRIS,29646GRNWD1PACK,Ammonia,15076.0,Pounds,,
2015,110014353831,TRIS,6411WHLLND134BU,Chromium,7.0,Pounds,,
2015,110014353831,TRIS,6411WHLLND134BU,Nickel,7.0,Pounds,,
2015,110000397026,TRIS,46218CLRSN5780M,Nitric acid,0.0,Pounds,,
2015,110000370223,TRIS,37086PLMCM1289B,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110000370223,TRIS,37086PLMCM1289B,Nitric acid,255.0,Pounds,,
2015,110009539375,TRIS,90220RLPHS2201S,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110009539375,TRIS,90220RLPHS2201S,Nitric acid,0.0,Pounds,,
2015,110000405589,TRIS,48118CHLSM201WN,Chlorine,0.0,Pounds,,
2015,110005197072,TRIS,84116MRKST1230W,Chromium,0.0,Pounds,,
2015,110005197072,TRIS,84116MRKST1230W,Manganese,0.0,Pounds,,
2015,110001130204,TRIS,47802GRTLN330GR,Lead,0.245,Pounds,,
2015,110001130204,TRIS,47802GRTLN330GR,Manganese,81.0,Pounds,,
2015,110022448369,TRIS,92780BJBNT14791,Diisocyanates -- TRI,0.0,Pounds,,
2015,110022448369,TRIS,92780BJBNT14791,Mercury compounds,0.0,Pounds,,
2015,110060258830,TRIS,5850WKNFRV335RC,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110040928271,TRIS,15767NCCRBELKRU,Benzo[ghi]perylene,6.75,Pounds,,
2015,110040928271,TRIS,15767NCCRBELKRU,Polycyclic aromatic compounds -- TRI,57.5,Pounds,,
2015,110007565624,TRIS,4654WBSNCC84SUT,Diisocyanates -- TRI,0.0,Pounds,,
2015,110023128391,TRIS,46542LPPRT82LDS,Diisocyanates -- TRI,0.0,Pounds,,
2015,110000342255,TRIS,23606CNNVR12000,Chlorobenzene,1594.0,Pounds,,
2015,110000342255,TRIS,23606CNNVR12000,Methanol,3781.0,Pounds,,
2015,110000342255,TRIS,23606CNNVR12000,o-Xylene,2782.0,Pounds,,
2015,110000328912,TRIS,15033THRMR85WAS,Aluminum,0.93,Pounds,,
2015,110000328912,TRIS,15033THRMR85WAS,Lead,0.0,Pounds,,
2015,110000328912,TRIS,15033THRMR85WAS,Manganese,0.0,Pounds,,
2015,110043192880,TRIS,4103WCHRMS1327N,Ethylene glycol,0.0,Pounds,,
2015,110043993239,TRIS,56293JNTCR171HW,Diisocyanates -- TRI,0.0,Pounds,,
2015,110000354713,TRIS,29654BCTND308CH,Toluene,17155.0,Pounds,,
2015,110000443743,TRIS,64701NVRSL2600P,Copper compounds -- TRI,0.0,Pounds,,
2015,110000313072,TRIS,02910TCHNC1SPEC,Cyanide compounds,0.0,Pounds,,
2015,110000313072,TRIS,02910TCHNC1SPEC,Lead compounds,0.0,Pounds,,
2015,110000313072,TRIS,02910TCHNC1SPEC,Nickel compounds,0.0,Pounds,,
2015,110000313072,TRIS,02910TCHNC1SPEC,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110000313072,TRIS,02910TCHNC1SPEC,Nitric acid,0.0,Pounds,,
2015,110000313072,TRIS,02910TCHNC1SPEC,Silver compounds,0.0,Pounds,,
2015,110002342643,TRIS,39350WYRHSWEYER,Methanol,55846.0,Pounds,,
2015,110038041062,TRIS,5635WPRLNT11EAS,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110038041062,TRIS,5635WPRLNT11EAS,Nitric acid,10.0,Pounds,,
2015,110000339438,TRIS,21040LCRNC1502Q,Aluminum,0.0,Pounds,,
2015,110000339438,TRIS,21040LCRNC1502Q,Methylene chloride,41480.0,Pounds,,
2015,110000339438,TRIS,21040LCRNC1502Q,Methanol,27800.0,Pounds,,
2015,110001848868,TRIS,4902WFMCRP1716V,Lead,0.0,Pounds,,
2015,110000373792,TRIS,38053PSCZN3380F,Lead compounds,0.48,Pounds,,
2015,110000373792,TRIS,38053PSCZN3380F,Zinc compounds,21639.0,Pounds,,
2015,110000400076,TRIS,46706BLLBR520HA,Copper,173.69,Pounds,,
2015,110000400076,TRIS,46706BLLBR520HA,Lead,27.46,Pounds,,
2015,110012705242,TRIS,50532LNDLK302SI,Mixture,484.34,Pounds,,
2015,110012541981,TRIS,06473JNSNN5STIL,Lead,0.2,Pounds,,
2015,110000425200,TRIS,55378MRCNN12130,"1,2,4-Trimethylbenzene",1083.0,Pounds,,
2015,110000425200,TRIS,55378MRCNN12130,"Certain glycol ethers, a limited set -- TRI",4518.0,Pounds,,
2015,110000425200,TRIS,55378MRCNN12130,Ethylbenzene,538.0,Pounds,,
2015,110000425200,TRIS,55378MRCNN12130,Methyl isobutyl ketone,500.0,Pounds,,
2015,110000425200,TRIS,55378MRCNN12130,1-Butanol,1465.0,Pounds,,
2015,110000425200,TRIS,55378MRCNN12130,Xylene,2576.0,Pounds,,
2015,110003387022,TRIS,3630WCVNNT4528W,Chromium,0.0,Pounds,,
2015,110003387022,TRIS,3630WCVNNT4528W,Copper,0.0,Pounds,,
2015,110003387022,TRIS,3630WCVNNT4528W,Lead,0.0,Pounds,,
2015,110003387022,TRIS,3630WCVNNT4528W,Manganese,0.0,Pounds,,
2015,110003387022,TRIS,3630WCVNNT4528W,Zinc,0.0,Pounds,,
2015,110000348730,TRIS,28128BFGDRSOUTH,Zinc compounds,124.0,Pounds,,
2015,110034388678,TRIS,7993WCMXCN25CHE,Lead compounds,0.0,Pounds,,
2015,110000405053,TRIS,48071STLPR31624,Chromium,0.0,Pounds,,
2015,110000405053,TRIS,48071STLPR31624,Manganese,0.0,Pounds,,
2015,110000405053,TRIS,48071STLPR31624,Methanol,69.2,Pounds,,
2015,110000405053,TRIS,48071STLPR31624,Nickel,0.0,Pounds,,
2015,110000405053,TRIS,48071STLPR31624,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110000405053,TRIS,48071STLPR31624,Nitric acid,0.0,Pounds,,
2015,110000405053,TRIS,48071STLPR31624,Zinc compounds,0.0,Pounds,,
2015,110063845978,TRIS,3811WPRVDN134CH,Chromium,0.0,Pounds,,
2015,110000601849,TRIS,22202GDNVTRONAL,Ethylbenzene,328.0,Pounds,,
2015,110000601849,TRIS,22202GDNVTRONAL,Methyl tert-butyl ether,629.0,Pounds,,
2015,110000601849,TRIS,22202GDNVTRONAL,Hexane,315.0,Pounds,,
2015,110000601849,TRIS,22202GDNVTRONAL,Naphthalene,366.0,Pounds,,
2015,110000601849,TRIS,22202GDNVTRONAL,Toluene,1573.0,Pounds,,
2015,110000601849,TRIS,22202GDNVTRONAL,Xylene,1258.0,Pounds,,
2015,110056335176,TRIS,2915WCNTNN185HW,Lead compounds,5.24e-05,Pounds,,
2015,110056335176,TRIS,2915WCNTNN185HW,Zinc compounds,217.17,Pounds,,
2015,110000427967,TRIS,57301TRLKN2200S,Chromium,5.0,Pounds,,
2015,110031417143,TRIS,5807WTRLKN2133R,Chromium,5.0,Pounds,,
2015,110000427967,TRIS,57301TRLKN2200S,Copper,5.0,Pounds,,
2015,110011416510,TRIS,71282CMPLXPOBOX,Dimethylamine,0.0,Pounds,,
2015,110000427967,TRIS,57301TRLKN2200S,Manganese,5.0,Pounds,,
2015,110031417143,TRIS,5807WTRLKN2133R,Copper,5.0,Pounds,,
2015,110000427967,TRIS,57301TRLKN2200S,Nickel,5.0,Pounds,,
2015,110031417143,TRIS,5807WTRLKN2133R,Manganese,5.0,Pounds,,
2015,110031417143,TRIS,5807WTRLKN2133R,Nickel,5.0,Pounds,,
2015,110040375037,TRIS,3735WSNFRD831VL,Ethylene glycol,10.0,Pounds,,
2015,110000311975,TRIS,02763VHBLC221JO,Copper,0.0,Pounds,,
2015,110005410643,TRIS,53004CDRVL3115J,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110005410643,TRIS,53004CDRVL3115J,Nitric acid,0.0,Pounds,,
2015,110000448178,TRIS,68776BFPRD36016,Ammonia,6350.0,Pounds,,
2015,110000448178,TRIS,68776BFPRD36016,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
2015,110000448178,TRIS,68776BFPRD36016,Nitrate compounds -- TRI,0.0,Pounds,,
2015,110002440261,TRIS,15521CRTVPPLEAS,Antimony compounds ,0.0,Pounds,,
2015,110002440261,TRIS,15521CRTVPPLEAS,Diisocyanates -- TRI,0.2,Pounds,,
2015,110002440261,TRIS,15521CRTVPPLEAS,Methyl methacrylate,148.0,Pounds,,
2015,110002440261,TRIS,15521CRTVPPLEAS,Styrene,11670.0,Pounds,,
2015,110000400414,TRIS,46740LKHRT700RA,Copper,0.0,Pounds,,
2015,110000584421,TRIS,18237NRTHSRTE30,Barium compounds -- TRI ,29.0,Pounds,,
2015,110000584421,TRIS,18237NRTHSRTE30,Dioxin and dioxin-like compounds -- TRI,0.0071626,Pounds,,
2015,110000584421,TRIS,18237NRTHSRTE30,Hydrochloric acid,42848.0,Pounds,,
2015,110000584421,TRIS,18237NRTHSRTE30,Lead compounds,3.0,Pounds,,
2015,110000584421,TRIS,18237NRTHSRTE30,Manganese compounds,10.0,Pounds,,
2015,110000584421,TRIS,18237NRTHSRTE30,Mercury compounds,0.0343,Pounds,,
2015,110037071897,TRIS,37167SRMYNFITZH,Lead,0.0,Pounds,,
2015,110037071913,TRIS,38348SRMYN325AR,Lead,0.0,Pounds,,
2015,110037071664,TRIS,30755SRMYN43PIS,Lead,0.0,Pounds,,
2015,110000484896,TRIS,95206PDMST2324N,Chromium,0.7,Pounds,,
2015,110000484896,TRIS,95206PDMST2324N,Lead,0.0,Pounds,,
2015,110000484896,TRIS,95206PDMST2324N,Manganese,125.0,Pounds,,
2015,110000484896,TRIS,95206PDMST2324N,Nickel,1.57,Pounds,,
2015,110067402867,TRIS,4670WSCTND1729W,Manganese,0.0,Pounds,,
2015,110000600662,TRIS,85231HSFRZ735EL,Chlorine,0.0,Pounds,,
2015,110000419226,TRIS,53226MLWKC9250W,Hydrochloric acid,160000.0,Pounds,,
2015,110000419226,TRIS,53226MLWKC9250W,Lead compounds,4.2,Pounds,,
2015,110000419226,TRIS,53226MLWKC9250W,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
2015,110000419985,TRIS,53573WSCNS810NE,Chromium compounds -- TRI,5.06416,Pounds,,
2015,110000419985,TRIS,53573WSCNS810NE,Copper compounds -- TRI,0.0,Pounds,,
2015,110000419985,TRIS,53573WSCNS810NE,Lead compounds,0.0,Pounds,,
2015,110000419985,TRIS,53573WSCNS810NE,Manganese compounds,0.0,Pounds,,
2015,110001502669,TRIS,28376HSFRF1ECEN,Ammonia,0.0,Pounds,,
2015,110000393468,TRIS,45227LSCXX4730M,Copper compounds -- TRI,170.0,Pounds,,
2015,110000393468,TRIS,45227LSCXX4730M,Cyanide compounds,141.0,Pounds,,
2015,110000393468,TRIS,45227LSCXX4730M,Lead,0.0,Pounds,,
2015,110013286568,TRIS,75668SCTND3756F,Chromium compounds -- TRI,10.0,Pounds,,
2015,110013286568,TRIS,75668SCTND3756F,Copper,0.0,Pounds,,
2015,110013286568,TRIS,75668SCTND3756F,Lead,0.0,Pounds,,
2015,110015853815,TRIS,6370WMDSTH271CR,Lead,37.0,Pounds,,
2015,110015853815,TRIS,6370WMDSTH271CR,Manganese,19.0,Pounds,,
2015,110012705910,TRIS,45030GLNMR119MA,Copper,0.0,Pounds,,
2015,110012705910,TRIS,45030GLNMR119MA,Lead,0.0,Pounds,,
2015,110000413721,TRIS,50621RTCHN120SM,Chromium,0.0,Pounds,,
2015,110000413721,TRIS,50621RTCHN120SM,Diisocyanates -- TRI,0.0,Pounds,,
2015,110000413721,TRIS,50621RTCHN120SM,Nickel,0.0,Pounds,,
2015,110000474834,TRIS,90262CRGLL2801L,Styrene,89.02,Pounds,,
2015,110067558869,TRIS,0409WWSTBR65CUN,Zinc compounds,0.0,Pounds,,
2015,110067559092,TRIS,0444WHMPDN11AME,Zinc compounds,0.0,Pounds,,
2015,110067559083,TRIS,0780WDVRGH2SAMM,Zinc compounds,0.0,Pounds,,
2015,110067559065,TRIS,0310WMNCHS164GF,Diphenylamine,0.0,Pounds,,
2015,110067559065,TRIS,0310WMNCHS164GF,Ethylene glycol,0.0,Pounds,,
2015,110067559065,TRIS,0310WMNCHS164GF,Zinc compounds,0.0,Pounds,,
2015,110067559109,TRIS,0610WSTHRT42RUM,Ethylene glycol,0.0,Pounds,,
2015,110067559109,TRIS,0610WSTHRT42RUM,Zinc compounds,0.0,Pounds,,
2015,110067559083,TRIS,0780WDVRGH2SAMM,Ethylene glycol,0.0,Pounds,,
2015,110067559074,TRIS,1305WSYRCS662JY,Ethylene glycol,0.0,Pounds,,
2015,110067559662,TRIS,1283WWLTNG891RU,Zinc compounds,0.0,Pounds,,
2015,110067559074,TRIS,1305WSYRCS662JY,Zinc compounds,0.0,Pounds,,
2015,110000395910,TRIS,45879THMPSRT2CO,Lead,0.0,Pounds,,
2015,110000491174,TRIS,98837TKTMS9255R,Ammonia,321.0,Pounds,,
2015,110000491174,TRIS,98837TKTMS9255R,Nitrate compounds -- TRI,40.0,Pounds,,
2015,110041228338,TRIS,16743PTTSB723NO,Antimony compounds ,0.0,Pounds,,
2015,110046123814,TRIS,4681WPRCSM4323M,Lead,0.0,Pounds,,
2015,110022861704,TRIS,89191SRFRC99CES,Aluminum,0.0,Pounds,,
2015,110022861704,TRIS,89191SRFRC99CES,Copper,0.0,Pounds,,
2015,110022861704,TRIS,89191SRFRC99CES,Lead compounds,57.0,Pounds,,
2015,110000440531,TRIS,63070DWCHMDOWIN,Barium compounds -- TRI ,0.0,Pounds,,
2015,110021296337,TRIS,47541HLLND30031,Nitric acid,0.0,Pounds,,
2015,110008057841,TRIS,46350RTDYN1164E,Di(2-ethylhexyl) phthalate,193.1,Pounds,,
2015,110002135298,TRIS,79556SNRSF13IND,Chlorine,0.0,Pounds,,
2015,110002135298,TRIS,79556SNRSF13IND,Chromium,0.0,Pounds,,
2015,110002135298,TRIS,79556SNRSF13IND,Copper,0.0,Pounds,,
2015,110002135298,TRIS,79556SNRSF13IND,Dioxin and dioxin-like compounds -- TRI,0.0002824,Pounds,,
2015,110002135298,TRIS,79556SNRSF13IND,Lead,0.0,Pounds,,
2015,110002135298,TRIS,79556SNRSF13IND,Manganese,0.0,Pounds,,
2015,110002135298,TRIS,79556SNRSF13IND,Nickel,0.0,Pounds,,
2015,110000404214,TRIS,47903SSXGR3400U,Antimony compounds ,2.0,Pounds,,
2015,110000404214,TRIS,47903SSXGR3400U,Copper,16.0,Pounds,,
2015,110000404214,TRIS,47903SSXGR3400U,Lead compounds,0.0,Pounds,,
2015,110000404214,TRIS,47903SSXGR3400U,Zinc compounds,0.0,Pounds,,
2015,110007174039,TRIS,37352JCKDNHIGHW,Dioxin and dioxin-like compounds -- TRI,0.0029839,Pounds,,
2015,110007174039,TRIS,37352JCKDNHIGHW,Lead compounds,2.0,Pounds,,
2015,110000453134,TRIS,72764MRCNT1603F,Propylene,1623.0,Pounds,,
2015,110064545880,TRIS,44482HSTRF4MAHN,Chromium,0.0,Pounds,,
2015,110064545880,TRIS,44482HSTRF4MAHN,Manganese,0.0,Pounds,,
2015,110064545880,TRIS,44482HSTRF4MAHN,Nickel,0.0,Pounds,,
2015,110000408069,TRIS,48809BLDNG200NG,Styrene,62889.0,Pounds,,
2015,110037445324,TRIS,7991WCLMNC7811H,Barium compounds -- TRI ,0.0,Pounds,,
2015,110037445324,TRIS,7991WCLMNC7811H,Copper,14.0,Pounds,,
2015,110037445324,TRIS,7991WCLMNC7811H,Zinc compounds,0.0,Pounds,,
2015,110039268431,TRIS,85242MGCPR6560S,Ammonia,0.0,Pounds,,
2015,110000404866,TRIS,48060TNDCS24071,Nitric acid,0.0,Pounds,,
2015,110000423033,TRIS,54901LKSDP450W3,Barium compounds -- TRI ,0.0,Pounds,,
2015,110000423033,TRIS,54901LKSDP450W3,Di(2-ethylhexyl) phthalate,0.0,Pounds,,
2015,110000423033,TRIS,54901LKSDP450W3,Lead compounds,0.0,Pounds,,
2015,110000423033,TRIS,54901LKSDP450W3,Zinc compounds,0.0,Pounds,,
2015,110000486625,TRIS,97022GLFND23123,Chromium,61.0,Pounds,,
2015,110000486625,TRIS,97022GLFND23123,Manganese,0.0,Pounds,,
2015,110000490219,TRIS,98272LYMPCPOBOX,Styrene,9922.6,Pounds,,
2015,110040337392,TRIS,98002RMMRN4737T,Styrene,4527.9,Pounds,,
2015,110039018988,TRIS,98032RNGRT2582P,Styrene,8966.5,Pounds,,
2015,110001920672,TRIS,98272GLCRB17341,Styrene,8886.8,Pounds,,
2015,110067540860,TRIS,9822WFLDMT17939,Styrene,9446.5,Pounds,,
2015,110000336208,TRIS,19020NTNLR539DU,Diisocyanates -- TRI,0.0,Pounds,,
2015,110000383889,TRIS,43566RMRNT916MA,Nickel,250.4,Pounds,,
2015,110000543920,TRIS,47501PRDNCCLARK,Peracetic acid,0.0,Pounds,,
2015,110040442893,TRIS,9278WBRXTN2641W,Chromium compounds -- TRI,0.0,Pounds,,
